candidate_id,skills,experience_years,job_role,shortlisted
C16263,"Python, Statistics, Machine Learning, TensorFlow, SQL",3.0,Data Scientist,1
C16264,"Spring, SQL, REST, Microservices, Docker",8.7,Backend Developer,1
C16265,"HTML, JavaScript, CSS, React, Redux",6.6,Frontend Developer,1
C16266,"Flutter, Dart, React Native",3.7,Mobile Developer,1
C16267,"Machine Learning, SQL, Statistics, Pandas",1.7,Data Scientist,0
C16268,"Spring, REST",2.3,Backend Developer,0
C16269,"Terraform, Linux, Kubernetes, CI/CD, AWS",9.0,DevOps Engineer,1
C16270,"Swift, Dart, Kotlin, React Native",4.5,Mobile Developer,1
C16271,"TensorFlow, Statistics, Python, Pandas",9.2,Data Scientist,1
C16272,"Java, Microservices, SQL, Docker, Spring",7.9,Backend Developer,1
C16273,"Machine Learning, SQL",7.7,Data Scientist,0
C16274,"HTML, TypeScript, React, JavaScript, Redux",5.9,Frontend Developer,1
C16275,"HTML, React",6.8,Frontend Developer,0
C16276,"Firebase, Flutter",1.5,Mobile Developer,0
C16277,"Kotlin, Firebase, React Native, Flutter",2.0,Mobile Developer,0
C16278,"TensorFlow, SQL, Statistics, Pandas",2.7,Data Scientist,1
C16279,"Microservices, Spring",5.7,Backend Developer,0
C16280,"Kotlin, Firebase, Dart, Flutter",1.5,Mobile Developer,0
C16281,"Microservices, SQL",3.9,Backend Developer,0
C16282,"Redux, HTML, CSS, JavaScript",3.4,Frontend Developer,1
C16283,"Kubernetes, Linux, Docker, AWS, Terraform",0.7,DevOps Engineer,0
C16284,"Swift, Dart, Firebase, Flutter, React Native",6.8,Mobile Developer,1
C16285,"HTML, JavaScript, CSS",7.8,Frontend Developer,1
C16286,"Docker, CI/CD, Kubernetes, Linux, AWS",5.9,DevOps Engineer,1
C16287,"REST, Docker, Java, SQL",0.9,Backend Developer,0
C16288,"TypeScript, CSS, React, HTML, JavaScript",6.4,Frontend Developer,1
C16289,"JavaScript, Redux, CSS",3.1,Frontend Developer,1
C16290,"Python, TensorFlow",3.7,Data Scientist,0
C16291,"Dart, Flutter, Swift, React Native, Kotlin",0.6,Mobile Developer,0
C16292,"Kotlin, Swift, Dart",8.8,Mobile Developer,1
C16293,"Java, Spring",1.3,Backend Developer,0
C16294,"TensorFlow, Pandas, Statistics, Machine Learning",4.9,Data Scientist,1
C16295,"Flutter, Dart, Firebase",5.9,Mobile Developer,1
C16296,"TensorFlow, Python, Machine Learning, Pandas, Statistics",5.4,Data Scientist,1
C16297,"Kotlin, Dart, Swift, React Native",2.9,Mobile Developer,1
C16298,"Microservices, Java",2.2,Backend Developer,0
C16299,"React, CSS, Redux",8.2,Frontend Developer,1
C16300,"Docker, Spring, SQL, Microservices",3.2,Backend Developer,1
C16301,"Docker, CI/CD, Linux, Kubernetes",2.7,DevOps Engineer,1
C16302,"REST, Microservices, Spring, Docker",5.5,Backend Developer,1
C16303,"Flutter, React Native",9.1,Mobile Developer,0
C16304,"Python, Pandas",5.6,Data Scientist,0
C16305,"HTML, CSS, JavaScript",9.1,Frontend Developer,1
C16306,"TypeScript, JavaScript, Redux, CSS",5.2,Frontend Developer,1
C16307,"Machine Learning, Statistics, SQL",7.7,Data Scientist,1
C16308,"REST, Spring",3.8,Backend Developer,0
C16309,"Kubernetes, Terraform, Linux, Docker, AWS",5.0,DevOps Engineer,1
C16310,"JavaScript, TypeScript, HTML",7.6,Frontend Developer,1
C16311,"CI/CD, AWS, Kubernetes",4.0,DevOps Engineer,1
C16312,"React Native, Dart, Flutter, Kotlin, Swift",8.0,Mobile Developer,1
C16313,"Kotlin, Dart",2.9,Mobile Developer,0
C16314,"SQL, Microservices",6.0,Backend Developer,0
C16315,"Kubernetes, Terraform, Linux, Docker, AWS",5.9,DevOps Engineer,1
C16316,"REST, Java, Microservices",5.9,Backend Developer,1
C16317,"CSS, TypeScript, Redux, React, JavaScript",8.2,Frontend Developer,1
C16318,"JavaScript, Redux, CSS, React",6.0,Frontend Developer,1
C16319,"Machine Learning, Statistics, Python, TensorFlow",7.0,Data Scientist,1
C16320,"CI/CD, Docker",6.8,DevOps Engineer,0
C16321,"HTML, CSS, TypeScript, React, Redux",1.3,Frontend Developer,0
C16322,"SQL, Microservices, Java, Docker, REST",1.2,Backend Developer,0
C16323,"SQL, Java, Docker, REST",1.2,Backend Developer,0
C16324,"AWS, Kubernetes, Linux",4.1,DevOps Engineer,1
C16325,"SQL, Spring",9.8,Backend Developer,0
C16326,"TypeScript, CSS, Redux, JavaScript, React",1.8,Frontend Developer,0
C16327,"CSS, HTML, TypeScript, React",9.7,Frontend Developer,1
C16328,"Swift, Flutter, Firebase, Kotlin",9.6,Mobile Developer,1
C16329,"React Native, Kotlin",4.9,Mobile Developer,0
C16330,"Dart, React Native, Flutter",4.4,Mobile Developer,1
C16331,"TensorFlow, Machine Learning, Python, SQL",8.5,Data Scientist,1
C16332,"TypeScript, JavaScript, React, HTML",8.3,Frontend Developer,1
C16333,"Dart, React Native, Flutter",6.0,Mobile Developer,1
C16334,"Pandas, TensorFlow",4.6,Data Scientist,0
C16335,"Pandas, SQL",8.8,Data Scientist,0
C16336,"AWS, CI/CD, Terraform, Docker",8.4,DevOps Engineer,1
C16337,"Kubernetes, AWS, Docker, Linux, Terraform",3.3,DevOps Engineer,1
C16338,"Microservices, SQL, Docker",6.9,Backend Developer,1
C16339,"CI/CD, Linux, Terraform",5.1,DevOps Engineer,1
C16340,"HTML, TypeScript, CSS",4.8,Frontend Developer,1
C16341,"CSS, Redux, HTML, TypeScript",4.1,Frontend Developer,1
C16342,"Kubernetes, Docker, Linux, CI/CD",3.5,DevOps Engineer,1
C16343,"Statistics, SQL, TensorFlow",9.5,Data Scientist,1
C16344,"Statistics, Machine Learning, Pandas",0.5,Data Scientist,0
C16345,"Python, TensorFlow",5.3,Data Scientist,0
C16346,"Pandas, SQL, Python, Machine Learning, Statistics",0.9,Data Scientist,0
C16347,"TensorFlow, SQL, Machine Learning",9.8,Data Scientist,1
C16348,"Docker, Java",1.7,Backend Developer,0
C16349,"SQL, Spring, Microservices",5.1,Backend Developer,1
C16350,"Dart, Flutter, Firebase",8.3,Mobile Developer,1
C16351,"CSS, HTML",2.8,Frontend Developer,0
C16352,"Swift, Firebase",9.8,Mobile Developer,0
C16353,"Docker, CI/CD, Kubernetes, Linux, AWS",7.8,DevOps Engineer,1
C16354,"Spring, Microservices, Java, REST",9.5,Backend Developer,1
C16355,"Firebase, Dart, Swift, React Native, Kotlin",9.4,Mobile Developer,1
C16356,"React, TypeScript",6.8,Frontend Developer,0
C16357,"Machine Learning, TensorFlow, Python",3.5,Data Scientist,1
C16358,"Statistics, TensorFlow, Machine Learning, SQL, Pandas",5.1,Data Scientist,1
C16359,"Kotlin, Swift, Flutter, React Native",2.2,Mobile Developer,1
C16360,"Kubernetes, CI/CD, Docker",1.9,DevOps Engineer,0
C16361,"React, HTML, CSS, JavaScript",9.8,Frontend Developer,1
C16362,"HTML, TypeScript, CSS, React",7.5,Frontend Developer,1
C16363,"Swift, Firebase, Dart, Flutter",3.5,Mobile Developer,1
C16364,"Statistics, Machine Learning, SQL",2.8,Data Scientist,1
C16365,"Dart, Firebase",2.8,Mobile Developer,0
C16366,"Linux, Kubernetes",7.5,DevOps Engineer,0
C16367,"JavaScript, React, TypeScript, CSS",1.9,Frontend Developer,0
C16368,"Swift, Firebase, Dart",3.6,Mobile Developer,1
C16369,"Swift, Flutter",1.9,Mobile Developer,0
C16370,"Docker, AWS",8.5,DevOps Engineer,0
C16371,"Spring, SQL",6.1,Backend Developer,0
C16372,"Linux, AWS, CI/CD",5.4,DevOps Engineer,1
C16373,"Flutter, Kotlin",9.1,Mobile Developer,0
C16374,"Pandas, TensorFlow, Statistics, Python",6.1,Data Scientist,1
C16375,"Statistics, Machine Learning, SQL, Pandas, Python",9.6,Data Scientist,1
C16376,"AWS, CI/CD, Docker, Linux",5.3,DevOps Engineer,1
C16377,"Python, TensorFlow, Statistics",7.1,Data Scientist,1
C16378,"Flutter, Firebase",3.2,Mobile Developer,0
C16379,"Kubernetes, Linux, Terraform, CI/CD",10.0,DevOps Engineer,1
C16380,"AWS, Docker",10.0,DevOps Engineer,0
C16381,"React, HTML, TypeScript, JavaScript",5.8,Frontend Developer,1
C16382,"Firebase, Kotlin, Dart, React Native",8.4,Mobile Developer,1
C16383,"Redux, CSS, TypeScript, JavaScript, HTML",4.1,Frontend Developer,1
C16384,"Docker, Microservices, Spring",1.2,Backend Developer,0
C16385,"Pandas, TensorFlow, SQL, Python",1.9,Data Scientist,0
C16386,"React Native, Swift",0.8,Mobile Developer,0
C16387,"TypeScript, CSS, React",3.3,Frontend Developer,1
C16388,"Java, Docker",2.0,Backend Developer,0
C16389,"TypeScript, JavaScript, CSS, HTML, Redux",6.5,Frontend Developer,1
C16390,"SQL, Statistics, Pandas",3.2,Data Scientist,1
C16391,"HTML, TypeScript",6.2,Frontend Developer,0
C16392,"AWS, Docker",9.7,DevOps Engineer,0
C16393,"Statistics, TensorFlow, SQL",7.7,Data Scientist,1
C16394,"Python, TensorFlow",1.8,Data Scientist,0
C16395,"Docker, Java, Spring, SQL, Microservices",2.9,Backend Developer,1
C16396,"CSS, React, Redux",8.3,Frontend Developer,1
C16397,"Redux, TypeScript, HTML, JavaScript, CSS",3.0,Frontend Developer,1
C16398,"Firebase, React Native",6.7,Mobile Developer,0
C16399,"JavaScript, HTML",8.7,Frontend Developer,0
C16400,"Statistics, TensorFlow, Python",1.1,Data Scientist,0
C16401,"Python, Statistics",8.6,Data Scientist,0
C16402,"SQL, Python, Machine Learning",1.5,Data Scientist,0
C16403,"CSS, Redux, TypeScript, HTML",5.6,Frontend Developer,1
C16404,"React, TypeScript, Redux",7.9,Frontend Developer,1
C16405,"React, HTML, TypeScript, CSS, Redux",3.9,Frontend Developer,1
C16406,"Dart, React Native, Firebase, Flutter, Swift",7.2,Mobile Developer,1
C16407,"Flutter, Dart, Swift, Kotlin, Firebase",5.9,Mobile Developer,1
C16408,"Machine Learning, Statistics, SQL",9.5,Data Scientist,1
C16409,"Firebase, React Native",1.6,Mobile Developer,0
C16410,"Java, Spring",9.4,Backend Developer,0
C16411,"Redux, HTML, CSS, React",8.9,Frontend Developer,1
C16412,"Spring, Java",8.0,Backend Developer,0
C16413,"CSS, Redux, TypeScript, React, JavaScript",8.8,Frontend Developer,1
C16414,"Firebase, Dart, Kotlin",6.6,Mobile Developer,1
C16415,"Docker, CI/CD",7.6,DevOps Engineer,0
C16416,"CI/CD, Linux, Kubernetes, Terraform, Docker",6.5,DevOps Engineer,1
C16417,"Machine Learning, SQL",3.5,Data Scientist,0
C16418,"SQL, Docker, Spring",3.8,Backend Developer,1
C16419,"Kubernetes, CI/CD, Linux",0.9,DevOps Engineer,0
C16420,"Docker, REST, SQL, Java, Spring",3.4,Backend Developer,1
C16421,"React Native, Dart",8.7,Mobile Developer,0
C16422,"Pandas, Machine Learning, TensorFlow, Python, Statistics",6.2,Data Scientist,1
C16423,"Kubernetes, Docker, CI/CD, AWS",1.0,DevOps Engineer,0
C16424,"CSS, React, HTML",4.0,Frontend Developer,1
C16425,"AWS, Terraform, Kubernetes",2.1,DevOps Engineer,1
C16426,"Python, TensorFlow",0.7,Data Scientist,0
C16427,"SQL, Java, Microservices, Docker, Spring",6.0,Backend Developer,1
C16428,"Terraform, Kubernetes, CI/CD, AWS",5.4,DevOps Engineer,1
C16429,"React, JavaScript",7.3,Frontend Developer,0
C16430,"CSS, TypeScript, React",8.0,Frontend Developer,1
C16431,"Machine Learning, Pandas, SQL, Python, TensorFlow",6.0,Data Scientist,1
C16432,"Linux, CI/CD, Terraform, Kubernetes, Docker",4.2,DevOps Engineer,1
C16433,"Linux, AWS, CI/CD",0.7,DevOps Engineer,0
C16434,"Machine Learning, Statistics",7.3,Data Scientist,0
C16435,"CSS, TypeScript, React",8.0,Frontend Developer,1
C16436,"Firebase, Kotlin, Flutter, Swift, Dart",7.9,Mobile Developer,1
C16437,"Machine Learning, Statistics, Python, SQL, TensorFlow",1.6,Data Scientist,0
C16438,"React Native, Firebase, Flutter",9.3,Mobile Developer,1
C16439,"SQL, REST, Java, Docker",0.7,Backend Developer,0
C16440,"React, TypeScript, CSS, JavaScript, Redux",5.0,Frontend Developer,1
C16441,"Java, Spring, SQL",1.3,Backend Developer,0
C16442,"Statistics, Pandas, Machine Learning, SQL",1.0,Data Scientist,0
C16443,"Microservices, Docker, SQL, Spring",6.7,Backend Developer,1
C16444,"React Native, Flutter, Firebase",5.9,Mobile Developer,1
C16445,"React Native, Kotlin, Swift, Flutter, Firebase",7.8,Mobile Developer,1
C16446,"Pandas, Python, Statistics, SQL, Machine Learning",2.9,Data Scientist,1
C16447,"Firebase, React Native",7.9,Mobile Developer,0
C16448,"Java, SQL",1.9,Backend Developer,0
C16449,"SQL, TensorFlow, Pandas",5.1,Data Scientist,1
C16450,"SQL, Machine Learning",6.3,Data Scientist,0
C16451,"REST, Java",9.9,Backend Developer,0
C16452,"Java, Microservices, Spring",8.0,Backend Developer,1
C16453,"HTML, TypeScript, CSS, React, Redux",0.9,Frontend Developer,0
C16454,"Pandas, SQL, TensorFlow",2.3,Data Scientist,1
C16455,"Java, Microservices, Spring, Docker, SQL",8.6,Backend Developer,1
C16456,"Python, Statistics, TensorFlow, SQL, Machine Learning",4.5,Data Scientist,1
C16457,"Statistics, Machine Learning, SQL",7.3,Data Scientist,1
C16458,"SQL, Docker, Java, REST",8.8,Backend Developer,1
C16459,"JavaScript, TypeScript, React, Redux",6.4,Frontend Developer,1
C16460,"Redux, React",8.9,Frontend Developer,0
C16461,"Docker, Terraform, Kubernetes",9.2,DevOps Engineer,1
C16462,"Terraform, CI/CD, Linux, Docker",1.9,DevOps Engineer,0
C16463,"Java, Docker, SQL",4.5,Backend Developer,1
C16464,"SQL, REST",2.1,Backend Developer,0
C16465,"Docker, Terraform, Linux",9.3,DevOps Engineer,1
C16466,"TensorFlow, Machine Learning, Statistics, SQL",4.7,Data Scientist,1
C16467,"SQL, Python",2.6,Data Scientist,0
C16468,"Swift, React Native, Dart",2.3,Mobile Developer,1
C16469,"Docker, CI/CD, Linux",8.0,DevOps Engineer,1
C16470,"Java, Spring, Microservices, SQL",8.7,Backend Developer,1
C16471,"HTML, TypeScript",9.7,Frontend Developer,0
C16472,"SQL, REST, Docker, Microservices, Spring",8.8,Backend Developer,1
C16473,"Linux, Terraform, Docker, AWS",4.5,DevOps Engineer,1
C16474,"JavaScript, TypeScript, HTML",2.1,Frontend Developer,1
C16475,"Java, REST, Docker",6.4,Backend Developer,1
C16476,"Machine Learning, Python, Statistics, TensorFlow, Pandas",2.1,Data Scientist,1
C16477,"Flutter, React Native, Firebase",9.1,Mobile Developer,1
C16478,"TypeScript, JavaScript",0.8,Frontend Developer,0
C16479,"CI/CD, Docker, Kubernetes",4.7,DevOps Engineer,1
C16480,"Python, Pandas",2.0,Data Scientist,0
C16481,"CI/CD, Linux",5.9,DevOps Engineer,0
C16482,"Python, TensorFlow, Statistics",5.6,Data Scientist,1
C16483,"REST, Docker",1.8,Backend Developer,0
C16484,"Redux, HTML, React",4.9,Frontend Developer,1
C16485,"Python, SQL, Pandas, Statistics",2.0,Data Scientist,0
C16486,"Kubernetes, CI/CD, Terraform, Docker",4.0,DevOps Engineer,1
C16487,"Docker, REST, Java, Microservices",6.3,Backend Developer,1
C16488,"HTML, JavaScript",9.2,Frontend Developer,0
C16489,"TypeScript, HTML",6.7,Frontend Developer,0
C16490,"Python, TensorFlow, Machine Learning, SQL",4.6,Data Scientist,1
C16491,"Pandas, Statistics",7.3,Data Scientist,0
C16492,"Redux, TypeScript, JavaScript, React, CSS",4.0,Frontend Developer,1
C16493,"SQL, Microservices, Docker, Java",2.9,Backend Developer,1
C16494,"Kubernetes, CI/CD, Docker",1.3,DevOps Engineer,0
C16495,"Microservices, Spring, REST, Java",1.6,Backend Developer,0
C16496,"Docker, Java, REST, Spring",6.9,Backend Developer,1
C16497,"SQL, Statistics, Pandas, Machine Learning, TensorFlow",0.8,Data Scientist,0
C16498,"JavaScript, TypeScript",6.1,Frontend Developer,0
C16499,"Machine Learning, Statistics, SQL, Pandas",6.2,Data Scientist,1
C16500,"Kotlin, React Native, Flutter, Firebase, Swift",6.4,Mobile Developer,1
C16501,"Docker, REST, Microservices, Java, SQL",2.9,Backend Developer,1
C16502,"Flutter, Firebase, Dart, Swift",0.7,Mobile Developer,0
C16503,"React, HTML, JavaScript, TypeScript, CSS",5.7,Frontend Developer,1
C16504,"REST, Docker, Java",9.1,Backend Developer,1
C16505,"AWS, Linux, CI/CD, Docker",9.9,DevOps Engineer,1
C16506,"REST, Spring, Microservices, Docker, Java",5.8,Backend Developer,1
C16507,"REST, Java",3.4,Backend Developer,0
C16508,"Swift, React Native, Firebase, Kotlin",1.1,Mobile Developer,0
C16509,"CI/CD, AWS",9.8,DevOps Engineer,0
C16510,"Machine Learning, SQL, Python, Statistics, Pandas",2.4,Data Scientist,1
C16511,"Kubernetes, CI/CD, Docker, AWS, Terraform",6.1,DevOps Engineer,1
C16512,"Kubernetes, Linux, Docker, CI/CD, Terraform",4.0,DevOps Engineer,1
C16513,"Flutter, Firebase, Kotlin, Dart, React Native",8.4,Mobile Developer,1
C16514,"Terraform, CI/CD, Kubernetes",6.6,DevOps Engineer,1
C16515,"Microservices, SQL, Spring, Java",6.4,Backend Developer,1
C16516,"AWS, Kubernetes, CI/CD, Docker",9.0,DevOps Engineer,1
C16517,"REST, SQL, Microservices, Docker, Java",5.2,Backend Developer,1
C16518,"Java, SQL",1.8,Backend Developer,0
C16519,"REST, Docker",9.8,Backend Developer,0
C16520,"SQL, Statistics, Pandas, Machine Learning",7.5,Data Scientist,1
C16521,"React, CSS, TypeScript, JavaScript",6.8,Frontend Developer,1
C16522,"REST, Java, Docker, SQL, Spring",4.7,Backend Developer,1
C16523,"CI/CD, Kubernetes, Linux, AWS",5.5,DevOps Engineer,1
C16524,"AWS, Terraform, Linux",5.2,DevOps Engineer,1
C16525,"CI/CD, Linux, Terraform",6.6,DevOps Engineer,1
C16526,"TypeScript, CSS, React",2.2,Frontend Developer,1
C16527,"Spring, Microservices, Docker",7.5,Backend Developer,1
C16528,"Docker, Microservices, Spring, REST",7.7,Backend Developer,1
C16529,"Spring, Microservices, Java, SQL",9.6,Backend Developer,1
C16530,"Machine Learning, Python, SQL, Pandas, Statistics",0.9,Data Scientist,0
C16531,"Spring, Microservices, Docker, Java",5.7,Backend Developer,1
C16532,"Swift, Kotlin, Firebase, Flutter",6.4,Mobile Developer,1
C16533,"Microservices, Spring, Java, Docker",3.6,Backend Developer,1
C16534,"Flutter, Swift, Firebase, Kotlin",4.3,Mobile Developer,1
C16535,"Swift, React Native, Flutter, Kotlin",9.0,Mobile Developer,1
C16536,"Kubernetes, Docker, Linux, AWS",1.1,DevOps Engineer,0
C16537,"JavaScript, CSS, React",8.7,Frontend Developer,1
C16538,"Kubernetes, AWS",8.4,DevOps Engineer,0
C16539,"Kubernetes, AWS, Linux",5.0,DevOps Engineer,1
C16540,"AWS, Terraform, Linux, CI/CD",2.8,DevOps Engineer,1
C16541,"Kotlin, Flutter, React Native, Swift, Firebase",4.5,Mobile Developer,1
C16542,"HTML, Redux",8.2,Frontend Developer,0
C16543,"CSS, JavaScript, TypeScript, Redux, React",0.6,Frontend Developer,0
C16544,"Linux, Kubernetes",6.6,DevOps Engineer,0
C16545,"Statistics, Pandas",4.2,Data Scientist,0
C16546,"Statistics, Pandas, TensorFlow",0.8,Data Scientist,0
C16547,"Statistics, Python, SQL",3.3,Data Scientist,1
C16548,"Spring, SQL, Java, Microservices",8.0,Backend Developer,1
C16549,"React Native, Flutter, Firebase",2.7,Mobile Developer,1
C16550,"Redux, JavaScript, React, HTML",5.0,Frontend Developer,1
C16551,"Java, SQL, Docker, REST, Spring",9.2,Backend Developer,1
C16552,"Linux, CI/CD, Terraform, AWS, Kubernetes",1.6,DevOps Engineer,0
C16553,"Python, Machine Learning, SQL, Statistics",2.3,Data Scientist,1
C16554,"Flutter, Dart, Kotlin",7.0,Mobile Developer,1
C16555,"CSS, React, HTML, Redux",2.9,Frontend Developer,1
C16556,"Dart, Flutter, Swift, Firebase",5.8,Mobile Developer,1
C16557,"AWS, Terraform, Kubernetes, CI/CD",7.7,DevOps Engineer,1
C16558,"TypeScript, HTML",8.2,Frontend Developer,0
C16559,"JavaScript, React, Redux, CSS, TypeScript",4.4,Frontend Developer,1
C16560,"Pandas, SQL",5.5,Data Scientist,0
C16561,"Java, Spring, SQL, Microservices",3.3,Backend Developer,1
C16562,"Terraform, AWS",6.5,DevOps Engineer,0
C16563,"Kubernetes, CI/CD",4.4,DevOps Engineer,0
C16564,"TensorFlow, Statistics",8.4,Data Scientist,0
C16565,"HTML, React, JavaScript",2.1,Frontend Developer,1
C16566,"Linux, Docker, CI/CD, Kubernetes",1.7,DevOps Engineer,0
C16567,"Java, Docker",3.2,Backend Developer,0
C16568,"REST, Docker, Microservices",0.9,Backend Developer,0
C16569,"Machine Learning, TensorFlow",7.8,Data Scientist,0
C16570,"Swift, Flutter, React Native, Firebase",9.5,Mobile Developer,1
C16571,"Statistics, Python, TensorFlow, Machine Learning",7.4,Data Scientist,1
C16572,"Terraform, AWS, CI/CD, Linux, Kubernetes",8.9,DevOps Engineer,1
C16573,"JavaScript, CSS, TypeScript, React, HTML",10.0,Frontend Developer,1
C16574,"Firebase, Kotlin, Swift",1.0,Mobile Developer,0
C16575,"CI/CD, Kubernetes, Docker",9.1,DevOps Engineer,1
C16576,"React, HTML, TypeScript",4.0,Frontend Developer,1
C16577,"CI/CD, Docker, Linux, Terraform",7.8,DevOps Engineer,1
C16578,"React Native, Kotlin, Flutter, Dart, Swift",4.1,Mobile Developer,1
C16579,"REST, SQL, Java, Docker, Spring",1.8,Backend Developer,0
C16580,"Dart, Swift",6.0,Mobile Developer,0
C16581,"CSS, JavaScript",7.4,Frontend Developer,0
C16582,"Java, REST, Spring, SQL",7.8,Backend Developer,1
C16583,"Docker, CI/CD, Terraform, AWS",5.7,DevOps Engineer,1
C16584,"Firebase, React Native, Kotlin, Swift",4.7,Mobile Developer,1
C16585,"CI/CD, AWS",2.9,DevOps Engineer,0
C16586,"JavaScript, TypeScript, CSS",7.8,Frontend Developer,1
C16587,"Redux, TypeScript",7.8,Frontend Developer,0
C16588,"Java, Docker, REST, SQL",9.1,Backend Developer,1
C16589,"AWS, Kubernetes",5.6,DevOps Engineer,0
C16590,"React, CSS, JavaScript",6.7,Frontend Developer,1
C16591,"Firebase, Kotlin, React Native, Flutter",8.8,Mobile Developer,1
C16592,"Kotlin, Flutter, Swift",6.8,Mobile Developer,1
C16593,"SQL, REST, Microservices, Docker, Java",2.4,Backend Developer,1
C16594,"AWS, Docker, Linux",3.4,DevOps Engineer,1
